ti,tf,T,S,Archivo
1062,1063,2,-10.32191300000001,135
1085,1085,1,-4.518912,135
1122,1122,1,-2.399805000000015,135
1153,1153,1,-1.3255900000000054,135
1155,1155,1,-3.147154999999998,135
1210,1211,2,-4.517050999999981,135
1229,1229,1,-1.5716030000000103,135
1273,1273,1,-6.633480999999989,135
1307,1307,1,-2.4808069999999987,135
1337,1337,1,-2.092240000000004,135
1368,1368,1,-1.969378000000006,135
1439,1439,1,-1.7502700000000004,135
1471,1471,1,-1.7293120000000215,135
1522,1522,1,-1.284955999999994,135
28,28,1,-1.3528540000000007,136
32,32,1,-2.377072,136
34,34,1,-1.4405530000000013,136
36,37,2,-5.0956350000000015,136
154,154,1,-1.1743999999999986,136
252,252,1,-2.4262659999999983,136
286,286,1,-2.4637020000000014,136
435,435,1,-2.407708000000003,136
535,535,1,-2.4045060000000014,136
547,547,1,-1.9859340000000003,136
579,579,1,-1.7857510000000012,136
582,582,1,-1.8444730000000007,136
600,600,1,-3.2614969999999985,136
699,699,1,-1.984460999999996,136
706,706,1,-1.6411070000000052,136
709,709,1,-1.6557360000000045,136
747,747,1,-2.1911210000000025,136
768,768,1,-2.8930390000000017,136
772,772,1,-2.5201919999999944,136
801,802,2,-10.506012000000005,136
815,815,1,-3.6957829999999916,136
850,850,1,-4.486773999999997,136
869,869,1,-4.889735999999999,136
896,897,2,-6.848853000000005,136
902,902,1,-2.1710060000000055,136
914,914,1,-2.2757699999999943,136
933,933,1,-4.911803999999989,136
986,986,1,-2.3458689999999933,136
1043,1044,2,-7.485264999999998,136
1066,1067,2,-11.277481000000009,136
1137,1137,1,-2.5821210000000008,136
1174,1174,1,-3.7790359999999907,136
1181,1181,1,-4.292124000000001,136
1231,1231,1,-1.7545169999999928,136
1244,1244,1,-2.281083999999993,136
1250,1250,1,-2.455904000000004,136
1285,1285,1,-1.7735450000000128,136
1341,1341,1,-2.4995669999999848,136
1394,1394,1,-2.6913260000000037,136
1440,1440,1,-1.911945000000003,136
1470,1470,1,-2.291696999999999,136
1491,1491,1,-3.6585649999999816,136
29,29,1,-2.035004,137
33,33,1,-1.9808599999999998,137
37,38,2,-4.826262999999999,137
105,105,1,-1.3654879999999991,137
175,175,1,-1.9446469999999998,137
206,206,1,-1.6298510000000022,137
240,240,1,-1.599342,137
274,274,1,-2.0061709999999984,137
310,310,1,-0.9682049999999975,137
318,318,1,-1.0758900000000011,137
389,389,1,-2.2428099999999986,137
417,417,1,-1.8860789999999987,137
497,497,1,-2.3023919999999976,137
599,599,1,-2.053611,137
669,669,1,-2.5424639999999954,137
684,684,1,-2.5311870000000027,137
717,717,1,-1.9286960000000022,137
768,768,1,-2.598008,137
779,779,1,-6.786513999999997,137
797,797,1,-1.953860000000006,137
799,801,3,-17.83807399999999,137
811,811,1,-6.545814000000007,137
826,826,1,-1.8049659999999932,137
837,837,1,-1.840065999999993,137
872,872,1,-2.1936820000000097,137
875,875,1,-1.8022029999999916,137
890,890,1,-4.4298670000000016,137
952,953,2,-6.051128000000006,137
1024,1026,3,-12.781305000000003,137
1057,1057,1,-1.7281030000000044,137
1110,1111,2,-6.714182000000022,137
1114,1114,1,-3.3710140000000024,137
1201,1201,1,-8.220119000000011,137
1227,1228,2,-10.773226999999991,137
1235,1235,1,-5.50117800000001,137
1399,1399,1,-1.2916669999999897,137
1465,1465,1,-2.3873299999999915,137
35,37,3,-6.042904999999999,138
73,73,1,-1.6725300000000018,138
111,111,1,-1.3426729999999978,138
183,183,1,-1.3739519999999992,138
220,220,1,-1.3889910000000008,138
232,232,1,-1.7887480000000018,138
320,320,1,-2.121329999999997,138
572,572,1,-2.222881000000001,138
599,599,1,-1.4743870000000001,138
650,650,1,-2.4869330000000005,138
674,674,1,-3.5880930000000006,138
695,695,1,-2.094566999999998,138
727,727,1,-1.6138010000000023,138
761,761,1,-1.3409279999999981,138
790,790,1,-1.526014999999994,138
812,812,1,-5.6830090000000055,138
815,815,1,-2.498106,138
831,832,2,-9.644932000000004,138
844,844,1,-12.811115000000001,138
937,937,1,-6.072902999999997,138
943,944,2,-12.199055999999999,138
979,980,2,-20.392910999999984,138
1046,1047,2,-5.071645999999987,138
1059,1059,1,-2.3581210000000112,138
1075,1075,1,-2.8109680000000026,138
1136,1136,1,-2.3935500000000047,138
1185,1185,1,-2.008140999999995,138
1187,1187,1,-3.2239199999999926,138
1217,1217,1,-2.5294899999999814,138
1253,1253,1,-2.132000000000005,138
1279,1280,2,-4.271985999999998,138
1288,1288,1,-2.0556809999999928,138
1355,1356,2,-4.905786000000006,138
1362,1362,1,-2.0464470000000006,138
1437,1437,1,-1.5013509999999997,138
1494,1494,1,-1.4737079999999878,138
35,35,1,-1.8333460000000006,139
37,38,2,-5.243913000000001,139
127,127,1,-2.3194700000000026,139
252,252,1,-1.5021229999999974,139
612,612,1,-1.529992,139
632,632,1,-2.042673000000004,139
661,661,1,-3.5001999999999995,139
727,727,1,-4.380139,139
759,759,1,-6.177278999999999,139
774,774,1,-2.491583999999996,139
783,783,1,-2.6053779999999946,139
830,831,2,-10.092319000000003,139
846,846,1,-4.021527000000006,139
879,879,1,-5.271574000000001,139
885,885,1,-4.088251999999997,139
910,911,2,-6.378360999999998,139
938,938,1,-4.714331999999999,139
973,973,1,-6.176261999999994,139
1024,1024,1,-3.6410829999999947,139
1033,1033,1,-1.6697910000000036,139
1042,1042,1,-10.920324999999991,139
1066,1066,1,-2.7692869999999914,139
1092,1092,1,-2.288488000000001,139
1098,1099,2,-6.536012999999997,139
1186,1186,1,-1.9249920000000031,139
1190,1190,1,-2.63742400000001,139
1251,1252,2,-5.072978000000006,139
1336,1336,1,-1.9059610000000191,139
1347,1347,1,-2.822628000000009,139
1437,1437,1,-3.6062290000000132,139
26,26,1,-1.9554529999999994,140
34,34,1,-2.2692069999999998,140
38,38,1,-2.4743499999999994,140
84,84,1,-1.840285999999999,140
250,250,1,-1.3364970000000014,140
271,271,1,-1.6309550000000002,140
439,439,1,-2.1136830000000018,140
461,461,1,-1.7018519999999988,140
470,470,1,-2.000869999999999,140
489,489,1,-2.063216999999998,140
525,525,1,-1.6287790000000015,140
654,654,1,-6.694991999999999,140
679,679,1,-1.6530490000000029,140
689,689,1,-2.434826000000001,140
748,749,2,-4.9764669999999995,140
787,789,3,-16.957569000000007,140
848,848,1,-2.1876330000000053,140
852,853,2,-18.031795000000002,140
878,878,1,-1.8635160000000042,140
892,892,1,-3.0472950000000054,140
917,917,1,-2.5646420000000063,140
949,949,1,-5.69132900000001,140
996,996,1,-3.1416049999999984,140
1014,1014,1,-3.7037480000000045,140
1064,1064,1,-2.0622510000000034,140
1084,1084,1,-2.9973469999999907,140
1103,1103,1,-2.3203440000000057,140
1111,1112,2,-9.809460999999999,140
1148,1149,2,-3.890826000000004,140
1160,1161,2,-8.420601000000005,140
1219,1219,1,-1.9633010000000013,140
1265,1265,1,-1.9541430000000162,140
1315,1315,1,-1.2250200000000007,140
1319,1319,1,-1.7813930000000084,140
1352,1352,1,-2.3329309999999737,140
1361,1361,1,-3.7551310000000058,140
1404,1404,1,-1.817547000000019,140
1454,1454,1,-1.7934700000000134,140
1488,1488,1,-2.4182579999999803,140
30,30,1,-2.477322,141
34,34,1,-1.394597000000001,141
36,37,2,-4.453885000000001,141
77,77,1,-1.4768779999999992,141
114,114,1,-1.5637460000000019,141
305,305,1,-1.8738419999999998,141
330,330,1,-1.7541079999999987,141
441,441,1,-1.8148230000000005,141
490,490,1,-2.5386109999999995,141
538,538,1,-2.0962739999999975,141
547,547,1,-2.3055120000000002,141
579,579,1,-1.8460600000000014,141
676,676,1,-2.1688159999999996,141
679,679,1,-1.7731630000000038,141
701,701,1,-2.0919019999999975,141
716,716,1,-4.054214000000002,141
746,747,2,-5.793087999999997,141
751,751,1,-2.2581670000000003,141
784,785,2,-5.401243000000001,141
812,812,1,-2.5531250000000085,141
825,825,1,-4.457549999999998,141
853,853,1,-2.3332280000000054,141
858,858,1,-5.434937999999988,141
907,907,1,-1.6136800000000022,141
936,936,1,-1.9097409999999968,141
938,939,2,-7.535624999999996,141
962,962,1,-7.447946000000002,141
988,988,1,-10.146156000000005,141
1023,1023,1,-5.816935000000001,141
1038,1038,1,-2.2581639999999936,141
1123,1123,1,-1.4973549999999989,141
1139,1140,2,-10.094337999999993,141
1207,1207,1,-3.6669840000000136,141
1223,1223,1,-1.9634400000000198,141
1268,1268,1,-2.2682220000000086,141
1273,1273,1,-2.246587000000005,141
1322,1322,1,-2.8571520000000135,141
1375,1375,1,-1.4082319999999982,141
1514,1514,1,-1.451264000000009,141
1518,1518,1,-1.5627739999999903,141
1521,1521,1,-1.8809619999999825,141
31,31,1,-2.5734009999999996,142
36,36,1,-3.3711819999999992,142
38,38,1,-3.519045000000002,142
111,111,1,-1.845133999999998,142
140,140,1,-3.025155999999999,142
419,419,1,-1.8373980000000003,142
569,569,1,-2.0576229999999995,142
595,595,1,-3.0036460000000034,142
670,670,1,-3.542802000000002,142
723,723,1,-2.167797,142
732,732,1,-1.5876590000000022,142
772,772,1,-6.4046379999999985,142
803,803,1,-1.9450250000000011,142
807,807,1,-3.942824999999999,142
842,842,1,-5.98415700000001,142
848,848,1,-2.1676550000000105,142
868,868,1,-8.084136,142
885,885,1,-4.372977000000006,142
895,895,1,-3.905079999999998,142
916,916,1,-3.252307000000002,142
952,952,1,-2.1270509999999945,142
985,985,1,-1.7477489999999989,142
989,989,1,-5.8370279999999894,142
997,998,2,-17.53271199999999,142
1039,1039,1,-1.5559159999999963,142
1083,1083,1,-5.380414000000002,142
1107,1107,1,-2.5823919999999987,142
1164,1164,1,-4.101353000000017,142
1227,1227,1,-1.0492430000000184,142
1242,1242,1,-1.8086759999999913,142
1244,1244,1,-2.112796000000003,142
1290,1290,1,-1.896019999999993,142
1298,1298,1,-2.110383000000013,142
1374,1375,2,-4.196115999999989,142
1494,1494,1,-1.9478750000000105,142
29,29,1,-2.147056,143
33,33,1,-2.697966000000001,143
37,37,1,-2.9901429999999998,143
135,135,1,-1.9682659999999998,143
139,139,1,-2.4557460000000013,143
243,243,1,-1.7321019999999976,143
348,348,1,-1.8697359999999996,143
360,360,1,-2.066020999999999,143
370,370,1,-2.128519999999998,143
465,465,1,-1.8816440000000014,143
470,470,1,-1.9905529999999985,143
592,592,1,-1.834266999999997,143
600,600,1,-1.3904349999999965,143
621,621,1,-1.5386749999999978,143
670,670,1,-1.610562999999999,143
672,672,1,-2.753134000000003,143
689,689,1,-2.452052000000002,143
730,730,1,-6.631629000000004,143
741,741,1,-3.088110999999998,143
800,801,2,-6.5435250000000025,143
809,809,1,-4.378003999999997,143
826,826,1,-8.551327,143
852,852,1,-9.680526999999998,143
879,879,1,-13.108378000000002,143
941,941,1,-4.222002000000003,143
947,947,1,-3.656245999999996,143
974,974,1,-1.8356540000000052,143
1015,1015,1,-2.674599999999998,143
1025,1025,1,-2.4808920000000114,143
1048,1048,1,-5.256837000000019,143
1103,1103,1,-6.147133999999994,143
1110,1111,2,-7.106410000000011,143
1168,1168,1,-1.5197689999999966,143
1193,1193,1,-2.247750999999994,143
1222,1222,1,-1.627699000000007,143
1226,1226,1,-2.0013959999999997,143
1231,1231,1,-5.558976999999999,143
1253,1253,1,-2.1103339999999946,143
1297,1297,1,-6.699646999999999,143
1323,1323,1,-3.703965000000011,143
1327,1327,1,-3.889189000000016,143
1359,1359,1,-1.5096630000000175,143
1394,1394,1,-2.454498000000001,143
1405,1405,1,-1.472613999999993,143
1496,1496,1,-1.7900180000000034,143
1526,1526,1,-2.145575000000008,143
32,32,1,-1.5494659999999998,144
34,34,1,-2.0078879999999995,144
36,36,1,-2.9157729999999997,144
38,38,1,-2.991446999999999,144
115,115,1,-2.441699,144
188,188,1,-2.1760079999999995,144
249,249,1,-2.075181999999998,144
340,340,1,-2.0331849999999996,144
373,373,1,-1.9694470000000024,144
536,536,1,-1.9292540000000002,144
619,619,1,-1.6495979999999975,144
680,680,1,-7.255547999999997,144
720,720,1,-2.310955000000007,144
739,739,1,-2.039838000000003,144
794,794,1,-2.824483999999998,144
802,802,1,-6.720468000000004,144
871,873,3,-15.898697999999996,144
916,916,1,-2.1211409999999944,144
922,922,1,-1.8250420000000105,144
937,938,2,-11.678776,144
952,953,2,-8.657273000000004,144
992,992,1,-3.8177550000000053,144
1027,1028,2,-11.290121999999997,144
1037,1037,1,-5.18715899999998,144
1111,1111,1,-3.6009030000000166,144
1115,1115,1,-4.1297619999999995,144
1226,1227,2,-3.965395000000001,144
1248,1248,1,-2.1141120000000058,144
1276,1276,1,-3.429834999999997,144
1317,1317,1,-1.1552250000000015,144
1430,1430,1,-2.2376309999999933,144
1513,1513,1,-2.420380999999992,144
34,36,3,-5.434262,145
38,38,1,-3.178750000000001,145
84,84,1,-1.858270000000001,145
313,313,1,-1.5489549999999994,145
517,517,1,-1.3056829999999984,145
579,579,1,-1.520465999999999,145
650,650,1,-2.0735250000000036,145
653,654,2,-5.098309,145
736,736,1,-1.7548220000000043,145
740,740,1,-2.956513000000001,145
767,767,1,-2.2210699999999974,145
807,807,1,-1.4024629999999974,145
809,809,1,-1.8304779999999994,145
843,843,1,-3.6625100000000046,145
853,853,1,-3.4144429999999915,145
878,878,1,-16.817813,145
900,900,1,-3.260114999999999,145
948,948,1,-2.106632999999988,145
974,975,2,-8.562213,145
989,989,1,-7.181404999999998,145
1004,1004,1,-3.1700759999999946,145
1032,1032,1,-6.587538000000009,145
1070,1070,1,-3.121171000000004,145
1072,1072,1,-7.646327000000014,145
1100,1100,1,-2.11567500000001,145
1142,1143,2,-8.791426999999999,145
1220,1220,1,-2.7507170000000087,145
1279,1279,1,-1.5182800000000043,145
1346,1346,1,-4.0353310000000135,145
1359,1359,1,-2.339582000000007,145
1361,1361,1,-3.472549999999984,145
1401,1401,1,-1.53479999999999,145
1412,1412,1,-1.520372999999978,145
1446,1446,1,-2.0902670000000114,145
31,31,1,-1.6126209999999999,146
34,34,1,-1.4665980000000012,146
37,38,2,-4.040628,146
64,64,1,-1.7569879999999998,146
101,101,1,-1.751104999999999,146
289,289,1,-1.6930779999999999,146
359,359,1,-1.8465959999999981,146
551,551,1,-1.3131840000000032,146
610,610,1,-1.5479139999999987,146
612,612,1,-2.282073999999998,146
704,704,1,-1.528897999999998,146
715,715,1,-1.644256999999996,146
736,736,1,-3.0033150000000006,146
746,746,1,-2.6878719999999987,146
753,754,2,-6.554087000000003,146
779,780,2,-11.787678999999997,146
787,787,1,-9.911428000000008,146
851,851,1,-1.4534710000000075,146
861,862,2,-7.629768999999996,146
880,880,1,-4.020325,146
900,900,1,-6.9329680000000025,146
960,961,2,-7.096073000000004,146
983,983,1,-3.495357999999996,146
1012,1012,1,-4.703052,146
1017,1017,1,-7.316259000000002,146
1054,1054,1,-1.649782000000016,146
1139,1139,1,-3.3275370000000066,146
1145,1145,1,-5.201153000000005,146
1174,1177,4,-11.255707999999998,146
1182,1182,1,-7.434256999999974,146
1219,1219,1,-2.102388000000019,146
1281,1281,1,-1.761653999999993,146
1314,1314,1,-2.204926999999998,146
1340,1340,1,-2.0206839999999886,146
1457,1457,1,-2.0765910000000076,146
31,31,1,-1.9821840000000002,147
35,38,4,-6.954928999999998,147
141,141,1,-2.193525000000001,147
167,167,1,-2.844071000000003,147
203,203,1,-1.8155950000000018,147
258,258,1,-1.919233000000002,147
265,265,1,-1.9391819999999989,147
317,317,1,-1.4986619999999995,147
350,350,1,-2.023695,147
467,467,1,-2.7261500000000005,147
493,493,1,-2.1054379999999995,147
567,567,1,-1.8071739999999963,147
650,650,1,-2.035119999999999,147
716,716,1,-2.813582000000004,147
719,719,1,-2.8553870000000003,147
735,735,1,-2.647974000000005,147
752,752,1,-2.1250610000000023,147
792,792,1,-1.9633499999999984,147
819,819,1,-1.8175700000000035,147
828,829,2,-4.163537000000005,147
851,852,2,-12.028073000000006,147
855,855,1,-5.549071999999995,147
921,921,1,-1.700452999999996,147
934,935,2,-16.88928,147
973,973,1,-4.983885999999998,147
1035,1035,1,-2.487263000000013,147
1083,1083,1,-5.970528000000002,147
1112,1112,1,-1.1696390000000179,147
1126,1126,1,-1.966953000000018,147
1130,1130,1,-6.232229000000018,147
1168,1168,1,-3.6854009999999846,147
1170,1170,1,-5.1991219999999885,147
1264,1264,1,-1.9574910000000045,147
1294,1294,1,-2.48594700000001,147
1300,1301,2,-6.575124999999986,147
1374,1374,1,-2.307594000000023,147
1460,1460,1,-1.7136739999999975,147
26,26,1,-2.348579,148
36,37,2,-4.880218000000001,148
350,350,1,-1.211437,148
401,401,1,-1.6484720000000017,148
422,422,1,-1.9724380000000004,148
426,426,1,-2.2858339999999977,148
462,462,1,-2.3146790000000017,148
602,602,1,-1.2167200000000022,148
625,625,1,-2.4178330000000017,148
716,716,1,-1.800543999999995,148
754,755,2,-10.761215999999997,148
757,758,2,-7.314534999999999,148
805,805,1,-10.863084999999998,148
831,831,1,-2.1328129999999987,148
841,841,1,-3.224637999999999,148
863,863,1,-11.60079300000001,148
976,976,1,-1.7867430000000013,148
988,988,1,-2.640172000000007,148
1000,1000,1,-6.544575999999992,148
1057,1058,2,-5.554807000000011,148
1106,1106,1,-4.390825000000007,148
1108,1109,2,-7.027347000000006,148
1133,1133,1,-5.967838,148
1153,1153,1,-17.089445000000012,148
1169,1169,1,-3.5272999999999968,148
1199,1199,1,-1.527450000000016,148
1219,1219,1,-2.4188139999999976,148
1237,1238,2,-8.05284500000002,148
1243,1243,1,-4.997175999999996,148
1318,1318,1,-1.4198489999999993,148
1364,1364,1,-2.2014649999999847,148
1400,1400,1,-2.348844999999983,148
31,31,1,-1.9184639999999993,149
33,33,1,-2.240795000000001,149
36,36,1,-2.314789000000001,149
203,203,1,-1.7233360000000033,149
213,213,1,-2.229972,149
258,258,1,-1.7410029999999992,149
499,499,1,-2.530162999999998,149
504,504,1,-2.1014100000000013,149
573,573,1,-1.8960330000000027,149
600,600,1,-2.1306510000000003,149
642,642,1,-1.8314609999999973,149
673,673,1,-1.6971570000000042,149
679,679,1,-1.9730210000000028,149
683,683,1,-3.248965999999996,149
718,718,1,-3.4798759999999973,149
742,742,1,-3.9851079999999968,149
794,795,2,-8.620862999999993,149
800,800,1,-2.7873870000000096,149
804,804,1,-7.313665,149
873,873,1,-2.7352129999999875,149
891,891,1,-4.112305000000006,149
910,910,1,-2.989793000000006,149
969,969,1,-1.3632570000000044,149
990,990,1,-4.904824999999988,149
1000,1000,1,-6.6683280000000025,149
1011,1011,1,-5.7133500000000055,149
1046,1046,1,-2.1438380000000024,149
1053,1053,1,-2.2667809999999946,149
1059,1060,2,-6.115676999999991,149
1087,1087,1,-3.7277540000000045,149
1095,1095,1,-5.381177000000008,149
1132,1133,2,-10.755115000000018,149
1164,1164,1,-1.6695679999999982,149
1173,1173,1,-1.9320179999999993,149
1235,1235,1,-5.6253169999999955,149
1249,1249,1,-4.679982999999993,149
1311,1311,1,-6.887591999999984,149
1359,1359,1,-2.0829709999999864,149
1428,1428,1,-1.436397999999997,149
31,31,1,-1.8070700000000004,150
33,33,1,-1.7152619999999992,150
36,36,1,-2.0377419999999997,150
38,38,1,-3.894271,150
321,321,1,-1.5318509999999996,150
348,348,1,-1.4672359999999998,150
356,356,1,-1.6592829999999985,150
472,472,1,-1.5617610000000006,150
626,626,1,-1.4843519999999977,150
660,660,1,-2.1060559999999953,150
675,675,1,-1.3763629999999978,150
716,716,1,-4.439392000000005,150
719,719,1,-2.4355860000000007,150
734,735,2,-6.417123999999994,150
783,783,1,-2.1964499999999987,150
815,815,1,-3.094099,150
827,827,1,-7.302790999999999,150
848,848,1,-4.160004999999998,150
852,852,1,-2.2766009999999994,150
885,885,1,-2.0180890000000034,150
897,897,1,-4.562033,150
943,943,1,-2.5301879999999954,150
967,967,1,-7.544553000000008,150
988,988,1,-2.076639,150
995,995,1,-1.8006469999999979,150
999,999,1,-4.838141000000007,150
1026,1026,1,-5.8344649999999945,150
1036,1036,1,-3.282482999999999,150
1075,1075,1,-7.846860000000007,150
1090,1091,2,-11.346379999999982,150
1134,1134,1,-1.6669199999999762,150
1140,1140,1,-2.2286569999999983,150
1168,1168,1,-2.513953000000015,150
1185,1185,1,-2.248892000000012,150
1222,1222,1,-1.6198630000000094,150
1231,1231,1,-1.7255049999999983,150
1234,1234,1,-1.716939999999994,150
1343,1343,1,-1.3266470000000083,150
1359,1360,2,-10.332999999999998,150
1438,1438,1,-1.8170140000000004,150
1465,1465,1,-2.924558000000019,150
30,30,1,-1.871874,151
33,33,1,-1.756635000000001,151
36,36,1,-2.6992290000000008,151
38,38,1,-2.6241710000000005,151
66,66,1,-1.8735420000000005,151
250,250,1,-2.070546,151
361,361,1,-1.6591330000000006,151
474,474,1,-2.389551000000001,151
554,554,1,-1.6436649999999986,151
567,567,1,-2.2376059999999995,151
589,589,1,-2.2478489999999987,151
614,614,1,-2.617322999999999,151
654,654,1,-1.709101000000004,151
742,742,1,-1.771408000000001,151
770,770,1,-1.746309999999994,151
805,806,2,-11.492811999999994,151
819,819,1,-3.2910830000000004,151
829,829,1,-10.017803,151
881,881,1,-3.4479589999999973,151
908,908,1,-4.2359909999999985,151
912,912,1,-4.064247999999992,151
962,962,1,-3.3055810000000037,151
989,989,1,-2.9010899999999964,151
991,992,2,-9.536658000000003,151
1038,1038,1,-4.655172000000007,151
1049,1049,1,-5.5705090000000155,151
1084,1084,1,-3.2983669999999847,151
1102,1102,1,-8.898034999999993,151
1118,1119,2,-5.091386,151
1199,1199,1,-1.2037940000000162,151
1209,1209,1,-1.6630509999999958,151
1244,1244,1,-1.6286220000000071,151
1294,1295,2,-5.451806000000005,151
1307,1307,1,-2.6085290000000043,151
1334,1334,1,-2.6414350000000013,151
1364,1364,1,-2.3900309999999934,151
1418,1418,1,-1.4217409999999973,151
1493,1493,1,-2.06570099999999,151
33,33,1,-1.6191749999999994,152
35,37,3,-6.052565000000001,152
76,76,1,-1.3580919999999992,152
86,86,1,-2.142033999999999,152
122,122,1,-1.8716870000000014,152
229,229,1,-2.508761,152
545,545,1,-2.5708020000000005,152
604,604,1,-1.9972079999999934,152
694,694,1,-1.1745050000000035,152
715,715,1,-5.5734879999999976,152
749,749,1,-1.4158609999999996,152
752,752,1,-2.272435999999999,152
772,772,1,-2.701984000000003,152
805,805,1,-5.556341000000003,152
831,833,3,-10.419370999999998,152
858,859,2,-7.1538850000000025,152
937,937,1,-2.9962819999999937,152
963,963,1,-1.7973369999999989,152
984,984,1,-1.6577369999999974,152
991,992,2,-14.378524999999996,152
997,997,1,-2.3090940000000018,152
1003,1003,1,-6.386894000000012,152
1082,1082,1,-3.513109,152
1106,1106,1,-2.152051,152
1114,1114,1,-7.280856,152
1138,1138,1,-4.163427000000013,152
1172,1172,1,-2.927605,152
1175,1175,1,-2.784830999999997,152
1206,1206,1,-2.02242099999998,152
1258,1259,2,-10.215619000000004,152
1306,1306,1,-2.865692999999993,152
1388,1388,1,-1.4682790000000239,152
1396,1396,1,-3.7323410000000194,152
1431,1431,1,-1.829954000000015,152
1467,1467,1,-1.5718399999999804,152
1471,1471,1,-1.5340050000000076,152
1518,1518,1,-4.368038000000013,152
30,30,1,-2.211024,153
36,36,1,-2.8541870000000014,153
38,38,1,-3.445531000000001,153
157,157,1,-1.762710000000002,153
194,194,1,-2.375261000000002,153
234,234,1,-2.2793209999999995,153
323,323,1,-2.669733000000001,153
442,442,1,-2.069489000000001,153
624,625,2,-5.364438999999997,153
638,638,1,-3.127535999999999,153
655,655,1,-2.8318069999999977,153
700,700,1,-3.02628,153
725,726,2,-3.219388000000002,153
735,735,1,-2.419431000000003,153
778,778,1,-1.6797269999999997,153
783,783,1,-3.6137959999999936,153
811,811,1,-2.2092460000000074,153
831,831,1,-1.6511330000000015,153
862,863,2,-5.688705999999996,153
875,875,1,-3.4022509999999926,153
952,952,1,-5.045167000000006,153
960,960,1,-1.8265460000000076,153
972,972,1,-6.341393999999994,153
994,994,1,-6.180987999999999,153
1011,1011,1,-2.7564610000000016,153
1017,1017,1,-6.621265999999991,153
1041,1042,2,-9.61518000000001,153
1056,1056,1,-3.2325180000000273,153
1066,1066,1,-6.2638749999999845,153
1090,1090,1,-3.2186100000000124,153
1173,1174,2,-2.7289590000000032,153
1179,1179,1,-3.029032000000001,153
1244,1244,1,-1.7038879999999779,153
1272,1272,1,-3.1942700000000173,153
1364,1364,1,-1.314312000000001,153
1396,1396,1,-1.3043070000000228,153
1402,1402,1,-1.8247049999999945,153
1478,1478,1,-1.8443919999999991,153
24,24,1,-1.7955829999999997,154
35,38,4,-8.753177,154
99,99,1,-2.0980939999999997,154
262,262,1,-1.6306900000000013,154
375,375,1,-1.2888030000000015,154
392,392,1,-2.1392109999999995,154
435,435,1,-2.2508519999999983,154
455,455,1,-1.9951870000000014,154
476,476,1,-2.0148839999999986,154
515,515,1,-2.2355739999999997,154
591,591,1,-1.5224939999999982,154
624,624,1,-3.398520999999999,154
641,641,1,-2.126377000000005,154
672,672,1,-2.5184390000000008,154
744,744,1,-1.5819060000000036,154
763,763,1,-2.9090610000000012,154
767,767,1,-3.600268,154
805,806,2,-2.973967000000002,154
813,813,1,-1.50630799999999,154
825,825,1,-4.035196000000006,154
837,837,1,-3.198404999999994,154
853,853,1,-7.993274999999997,154
892,892,1,-2.112761000000006,154
929,929,1,-10.254396,154
934,934,1,-2.1201230000000066,154
973,973,1,-4.692086000000003,154
1040,1041,2,-6.322400999999999,154
1060,1060,1,-7.197205999999994,154
1106,1106,1,-3.5158150000000035,154
1118,1118,1,-2.130672000000004,154
1171,1171,1,-16.186442999999997,154
1249,1249,1,-1.9675939999999912,154
1317,1317,1,-3.89667399999999,154
1375,1375,1,-3.6547669999999925,154
1401,1401,1,-2.204759999999993,154
1417,1418,2,-4.353556999999995,154
1474,1474,1,-1.6473430000000064,154
30,30,1,-2.34333,155
37,38,2,-5.481757,155
113,113,1,-1.7649360000000023,155
120,120,1,-2.3991819999999997,155
171,171,1,-2.7023930000000007,155
372,372,1,-2.1806540000000005,155
581,581,1,-1.5894499999999994,155
585,585,1,-1.708397999999999,155
645,645,1,-3.6884029999999974,155
677,678,2,-5.150964999999999,155
714,714,1,-1.4910600000000045,155
741,741,1,-5.408620999999997,155
743,743,1,-1.8339690000000033,155
767,768,2,-6.323294000000004,155
804,804,1,-2.6575580000000016,155
807,807,1,-5.092864000000006,155
822,822,1,-3.0282610000000005,155
845,845,1,-2.271094000000005,155
880,880,1,-8.44407799999999,155
900,900,1,-10.482586999999995,155
948,949,2,-10.09230500000001,155
1031,1031,1,-11.253984000000003,155
1092,1093,2,-5.987330999999983,155
1103,1103,1,-2.5440609999999992,155
1122,1122,1,-7.368498000000017,155
1153,1153,1,-1.6747299999999825,155
1196,1196,1,-2.2585200000000043,155
1228,1228,1,-1.7756640000000061,155
1298,1298,1,-2.077935000000025,155
1306,1306,1,-2.8312880000000007,155
1317,1317,1,-2.4945960000000014,155
1392,1392,1,-4.397865999999993,155
1452,1452,1,-2.024979000000002,155
1483,1483,1,-1.4259809999999788,155
34,38,5,-9.030124,156
210,210,1,-2.032130000000002,156
263,263,1,-2.2981140000000018,156
267,267,1,-2.8256719999999973,156
348,348,1,-1.9281679999999994,156
404,404,1,-1.6630729999999971,156
448,448,1,-1.8818330000000003,156
525,525,1,-1.850670000000001,156
536,536,1,-1.7416289999999996,156
577,577,1,-2.5360520000000015,156
613,613,1,-1.8210460000000026,156
618,618,1,-2.0263579999999948,156
644,644,1,-3.570952999999996,156
676,676,1,-1.4739629999999977,156
694,694,1,-6.643157000000002,156
741,741,1,-1.7800069999999977,156
760,760,1,-3.4723200000000034,156
789,789,1,-6.310323999999994,156
847,847,1,-2.452141999999995,156
879,880,2,-6.4788799999999895,156
885,885,1,-6.352313000000009,156
