ti,tf,S_MR,S_MO,T,Archivo,I,P,Tp,tp,Ip
202,202,-0.059600000000003206,0.2065099999999997,1,98,1,0,0,-1,0.0
404,404,-0.11920000000000641,0.3202370000000005,1,98,1,0,0,-1,0.0
474,474,0.0,0.2978750000000012,1,98,1,0,0,-1,0.0
562,562,0.0,0.2756959999999999,1,98,1,0,0,-1,0.0
564,564,0.0,0.3412690000000005,1,98,1,0,0,-1,0.0
593,593,-0.059600000000003206,0.4027740000000008,1,98,1,0,0,-1,0.0
615,615,0.059600000000003206,0.3409179999999949,1,98,1,0,0,-1,0.0
767,767,-0.2383999999999986,0.2526250000000019,1,98,1,0,0,-1,0.0
770,770,0.35770000000000834,0.5611129999999989,1,98,1,0,0,-1,0.0
837,837,0.0,0.2199930000000023,1,98,1,0,0,-1,0.0
850,850,-0.059600000000003206,0.2590660000000042,1,98,1,0,0,-1,0.0
910,910,0.059600000000003206,0.3164459999999991,1,98,1,0,0,-1,0.0
24,24,-0.6557000000000031,0.5469659999999998,1,99,1,0,0,-1,0.0
26,26,-0.6555999999999997,0.8548110000000002,1,99,1,0,0,-1,0.0
31,31,-2.086199999999998,6.0273900000000005,1,99,1,0,0,-1,0.0
120,120,0.0,0.5197389999999995,1,99,1,0,0,-1,0.0
207,207,-0.059599999999988995,0.253074999999999,1,99,1,0,0,-1,0.0
247,247,0.0,0.345466,1,99,1,0,0,-1,0.0
276,276,0.0,0.3481459999999998,1,99,1,0,0,-1,0.0
306,306,-0.059600000000003206,0.3077040000000011,1,99,1,0,0,-1,0.0
352,352,0.0,0.3219029999999989,1,99,1,0,0,-1,0.0
449,449,0.0,0.3482759999999985,1,99,1,0,0,-1,0.0
451,451,0.0,0.4295590000000011,1,99,1,0,0,-1,0.0
663,663,-0.059600000000003206,0.2279650000000046,1,99,1,0,0,-1,0.0
668,668,-0.059600000000003206,0.2931499999999971,1,99,1,0,0,-1,0.0
696,696,0.0,0.2680919999999958,1,99,1,0,0,-1,0.0
720,720,0.059600000000003206,0.4408439999999984,1,99,1,0,0,-1,0.0
757,757,-0.059600000000003206,0.5989199999999997,1,99,1,0,0,-1,0.0
868,868,0.059700000000006526,0.3046249999999944,1,99,1,1,8,2,0.0
1027,1027,0.0,0.4115970000000004,1,99,1,0,0,-1,0.0
24,24,-0.8941000000000017,0.4960300000000002,1,100,1,0,0,-1,0.0
27,27,-0.8344999999999985,0.872303,1,100,1,0,0,-1,0.0
30,30,-1.3112999999999957,0.3216269999999999,1,100,1,0,0,-1,0.0
32,32,-1.8477999999999994,5.381595,1,100,1,0,0,-1,0.0
146,146,-0.059599999999988995,0.3394089999999998,1,100,1,0,0,-1,0.0
193,193,0.0,0.1810710000000011,1,100,1,0,0,-1,0.0
203,203,0.0,0.2380139999999997,1,100,1,0,0,-1,0.0
214,214,-0.059600000000003206,0.2501599999999992,1,100,1,0,0,-1,0.0
305,305,0.0,0.2852790000000009,1,100,1,0,0,-1,0.0
459,459,0.0,0.258106999999999,1,100,1,0,0,-1,0.0
727,727,0.23850000000000193,0.2519610000000014,1,100,1,0,0,-1,0.0
731,731,0.41720000000000823,0.7007080000000059,1,100,1,1,8,0,0.0
809,809,0.41720000000000823,0.3664460000000034,1,100,1,0,0,-1,0.0
811,811,1.013300000000001,0.3529179999999954,1,100,1,0,0,-1,0.0
872,872,0.0,0.4065429999999992,1,100,1,0,0,-1,0.0
965,965,0.0,0.2856480000000019,1,100,1,1,13,2,0.0
1027,1027,0.0,0.2945759999999993,1,100,1,1,5,4,0.0
26,26,-1.1921000000000035,0.2839720000000003,1,101,1,0,0,-1,0.0
28,28,-1.2516999999999996,6.585975,1,101,1,0,0,-1,0.0
123,123,0.0,0.2557939999999998,1,101,1,0,0,-1,0.0
128,128,-0.059600000000003206,0.3020139999999998,1,101,1,0,0,-1,0.0
307,307,0.0,0.2469029999999996,1,101,1,0,0,-1,0.0
353,353,0.0,0.3282959999999999,1,101,1,1,191,1,2.9299999999999997
359,359,0.0,0.2927499999999998,1,101,1,0,0,-1,0.0
588,588,0.059600000000003206,0.3631409999999988,1,101,1,1,2,1,0.0
733,733,0.0,0.3173460000000005,1,101,1,1,3,0,0.06700000000000017
741,741,0.0,0.3545259999999999,1,101,1,0,0,-1,0.0
800,800,-0.059699999999992315,0.3047690000000003,1,101,1,0,0,-1,0.0
814,814,1.0131999999999977,0.3299699999999959,1,101,1,0,0,-1,0.0
845,845,0.0,0.6564039999999949,1,101,1,0,0,-1,0.0
25,25,-0.9536999999999978,0.7400639999999998,1,102,1,0,0,-1,0.0
28,28,-1.013300000000001,0.5341149999999999,1,102,1,0,0,-1,0.0
31,31,-1.5497000000000014,5.675599,1,102,1,0,0,-1,0.0
122,122,0.0,0.3485610000000001,1,102,1,0,0,-1,0.0
387,387,0.0,0.273536,1,102,1,0,0,-1,0.0
396,396,-0.059600000000003206,0.2404510000000002,1,102,1,0,0,-1,0.0
468,468,0.0,0.3899509999999999,1,102,1,1,13,0,0.34639999999999915
599,599,-0.059600000000003206,0.2568819999999974,1,102,1,0,0,-1,0.0
608,608,0.0,0.3509750000000053,1,102,1,0,0,-1,0.0
668,668,0.0,0.2937200000000004,1,102,1,0,0,-1,0.0
794,794,0.0,0.3295010000000005,1,102,1,0,0,-1,0.0
822,822,0.1191999999999993,0.2719139999999953,1,102,1,0,0,-1,0.0
836,836,0.0,0.7435699999999983,1,102,1,1,12,4,0.3072999999999979
892,892,0.0,0.2831540000000032,1,102,1,0,0,-1,0.0
925,925,0.0,0.2949470000000005,1,102,1,0,0,-1,0.0
1012,1012,0.0,0.2961489999999998,1,102,1,0,0,-1,0.0
24,24,-0.7748999999999988,0.4868030000000001,1,103,1,0,0,-1,0.0
26,26,-0.5364000000000004,0.2704520000000001,1,103,1,0,0,-1,0.0
28,28,-1.1920999999999964,0.8249779999999998,1,103,1,0,0,-1,0.0
31,31,-1.2516999999999996,5.747725999999999,1,103,1,0,0,-1,0.0
97,97,0.0,0.2280219999999992,1,103,1,0,0,-1,0.0
119,119,0.0,0.2887660000000007,1,103,1,0,0,-1,0.0
363,363,-0.059599999999988995,0.2515280000000004,1,103,1,0,0,-1,0.0
422,422,-0.059600000000003206,0.3698659999999982,1,103,1,1,81,3,2.2409
559,559,0.0,0.3033510000000028,1,103,1,0,0,-1,0.0
686,686,0.0,0.2343370000000035,1,103,1,0,0,-1,0.0
717,717,1.013300000000001,0.7434349999999981,1,103,1,0,0,-1,0.0
882,882,-0.0595999999999961,0.3851069999999978,1,103,1,0,0,-1,0.0
967,967,0.0595999999999961,0.3008290000000002,1,103,1,1,21,4,0.0
24,24,-0.8941000000000017,0.3848440000000002,1,104,1,0,0,-1,0.0
26,26,-0.7152999999999992,1.0798520000000005,1,104,1,0,0,-1,0.0
31,31,-2.026599999999995,5.941192000000001,1,104,1,0,0,-1,0.0
70,70,0.0,0.2257290000000011,1,104,1,0,0,-1,0.0
167,167,0.0,0.3029709999999994,1,104,1,0,0,-1,0.0
229,229,0.0,0.2589390000000016,1,104,1,0,0,-1,0.0
348,348,0.0,0.3119009999999989,1,104,1,0,0,-1,0.0
429,429,0.059700000000006526,0.3008039999999994,1,104,1,0,0,-1,0.0
543,543,-0.059600000000003206,0.2868089999999981,1,104,1,0,0,-1,0.0
627,627,0.0,0.3288319999999984,1,104,1,0,0,-1,0.0
718,718,0.0,0.7796669999999963,1,104,1,1,1,1,0.0
785,785,0.0,0.2823550000000026,1,104,1,0,0,-1,0.0
813,813,0.0,0.3178270000000012,1,104,1,0,0,-1,0.0
944,944,-0.0595999999999961,0.3578890000000001,1,104,1,1,14,3,0.0
24,24,-0.7152999999999992,0.6373509999999998,1,105,1,0,0,-1,0.0
27,27,-0.655699999999996,0.2611410000000003,1,105,1,0,0,-1,0.0
29,29,-1.1325000000000003,0.545579,1,105,1,0,0,-1,0.0
32,32,-1.1921000000000035,5.707751,1,105,1,0,0,-1,0.0
218,218,0.0,0.3260520000000007,1,105,1,0,0,-1,0.0
352,352,-0.059600000000003206,0.2916530000000001,1,105,1,0,0,-1,0.0
419,419,0.059600000000003206,0.2432999999999978,1,105,1,0,0,-1,0.0
435,435,0.0,0.2817699999999981,1,105,1,0,0,-1,0.0
481,481,0.0,0.2159510000000004,1,105,1,0,0,-1,0.0
490,490,-0.059599999999988995,0.2492379999999983,1,105,1,0,0,-1,0.0
581,581,0.0,0.1517569999999999,1,105,1,0,0,-1,0.0
677,677,0.1787999999999954,0.3113859999999988,1,105,1,0,0,-1,0.0
691,691,0.0,0.391104999999996,1,105,1,0,0,-1,0.0
871,871,0.059600000000003206,0.4780069999999981,1,105,1,0,0,-1,0.0
909,909,0.2979999999999947,0.3722890000000021,1,105,1,0,0,-1,0.0
25,25,-0.8344999999999985,0.428528,1,106,1,0,0,-1,0.0
28,28,-0.7749000000000024,0.9003729999999996,1,106,1,0,0,-1,0.0
31,31,-2.0264999999999986,5.660383,1,106,1,0,0,-1,0.0
79,79,0.0,0.3364079999999987,1,106,1,0,0,-1,0.0
202,202,0.059600000000003206,0.4259420000000009,1,106,1,0,0,-1,0.0
324,324,-0.059600000000003206,0.3101320000000012,1,106,1,0,0,-1,0.0
335,335,0.059600000000003206,0.3089490000000001,1,106,1,0,0,-1,0.0
363,363,0.0,0.2451980000000002,1,106,1,0,0,-1,0.0
375,375,0.0,0.2518240000000009,1,106,1,0,0,-1,0.0
466,466,0.0,0.2046279999999996,1,106,1,0,0,-1,0.0
521,521,0.0,0.2543930000000003,1,106,1,1,5,4,0.0
687,687,0.0,0.4442039999999991,1,106,1,1,21,1,0.4433000000000007
694,694,0.1787999999999954,0.4250090000000028,1,106,1,0,0,-1,0.0
733,733,0.0,0.3239389999999957,1,106,1,0,0,-1,0.0
771,771,-0.059600000000003206,0.4428710000000038,1,106,1,1,6,2,0.0
993,993,0.0,0.3039100000000019,1,106,1,0,0,-1,0.0
27,27,-0.774799999999999,6.939392000000001,1,107,1,0,0,-1,0.0
88,88,0.0,0.2818889999999996,1,107,1,0,0,-1,0.0
118,118,0.0,0.2518370000000001,1,107,1,0,0,-1,0.0
151,151,0.0,0.4179320000000004,1,107,1,0,0,-1,0.0
251,251,0.059600000000003206,0.2700069999999996,1,107,1,0,0,-1,0.0
256,256,0.0,0.3153369999999995,1,107,1,0,0,-1,0.0
300,300,-0.059600000000003206,0.3677939999999999,1,107,1,0,0,-1,0.0
448,448,0.0,0.4798930000000005,1,107,1,1,10,0,0.0
561,561,-0.059600000000003206,0.4778480000000016,1,107,1,0,0,-1,0.0
618,618,0.0,0.3087449999999947,1,107,1,0,0,-1,0.0
681,681,0.0,0.3352450000000004,1,107,1,0,0,-1,0.0
728,728,1.6093999999999937,0.4314330000000055,1,107,1,1,7,3,0.0
764,764,0.1787999999999954,0.2644500000000036,1,107,1,0,0,-1,0.0
819,819,0.059600000000003206,0.2677279999999982,1,107,1,1,27,1,0.0
875,875,0.1191999999999993,0.2855169999999987,1,107,1,0,0,-1,0.0
24,24,-0.6556000000000033,0.3241489999999998,1,108,1,0,0,-1,0.0
28,28,-0.7749000000000024,0.660091,1,108,1,0,0,-1,0.0
31,31,-1.430500000000002,5.964774,1,108,1,0,0,-1,0.0
69,69,0.0,0.2988509999999991,1,108,1,0,0,-1,0.0
97,97,0.0,0.243269999999999,1,108,1,0,0,-1,0.0
169,169,-0.059599999999988995,0.3681010000000011,1,108,1,0,0,-1,0.0
179,179,0.0,0.3116000000000003,1,108,1,0,0,-1,0.0
293,293,-0.1191999999999922,0.1781939999999995,1,108,1,0,0,-1,0.0
358,358,0.059600000000003206,0.3524949999999975,1,108,1,0,0,-1,0.0
398,398,-0.059599999999988995,0.1766819999999995,1,108,1,1,28,1,0.5681000000000012
407,407,0.059600000000003206,0.232606999999998,1,108,1,0,0,-1,0.0
409,409,0.0,0.3200160000000025,1,108,1,0,0,-1,0.0
412,412,-0.059600000000003206,0.2788599999999981,1,108,1,0,0,-1,0.0
587,587,0.0,0.388665999999997,1,108,1,0,0,-1,0.0
614,614,0.059599999999988995,0.3604529999999997,1,108,1,1,5,4,0.0
689,689,-0.11920000000000641,0.3611760000000004,1,108,1,1,12,1,0.0
758,758,0.0,0.2492370000000008,1,108,1,0,0,-1,0.0
788,788,0.0,0.2938609999999997,1,108,1,0,0,-1,0.0
790,790,-0.1191999999999922,0.6575739999999968,1,108,1,1,4,0,0.0
799,799,0.0,0.4955349999999967,1,108,1,0,0,-1,0.0
838,838,0.17889999999999873,0.3704830000000001,1,108,1,0,0,-1,0.0
894,894,0.0,0.2932970000000026,1,108,1,0,0,-1,0.0
978,978,0.0595999999999961,0.2612450000000024,1,108,1,1,5,0,0.0
24,24,-0.9538000000000011,0.303614,1,109,1,0,0,-1,0.0
28,28,-0.8940999999999946,0.5285310000000001,1,109,1,0,0,-1,0.0
30,30,-1.1325000000000003,6.040603000000001,1,109,1,0,0,-1,0.0
98,98,-0.059600000000003206,0.3374999999999986,1,109,1,0,0,-1,0.0
178,178,0.0,0.2154999999999987,1,109,1,0,0,-1,0.0
246,246,-0.11920000000000641,0.1979640000000007,1,109,1,0,0,-1,0.0
368,368,0.0,0.3622320000000023,1,109,1,0,0,-1,0.0
505,505,0.11920000000000641,0.5054649999999974,1,109,1,1,28,2,0.0
555,555,0.0,0.2456619999999993,1,109,1,0,0,-1,0.0
563,563,0.0,0.4115110000000008,1,109,1,0,0,-1,0.0
584,584,-0.11920000000000641,0.3707670000000007,1,109,1,0,0,-1,0.0
646,646,0.0,0.2154650000000018,1,109,1,1,7,3,0.0
648,648,0.0,0.283299999999997,1,109,1,0,0,-1,0.0
682,682,0.0,0.2098259999999996,1,109,1,0,0,-1,0.0
711,711,-0.1191999999999922,0.8830590000000029,1,109,1,1,4,2,0.0
872,872,0.059600000000003206,0.1494140000000001,1,109,1,0,0,-1,0.0
874,874,0.0595999999999961,0.2279789999999977,1,109,1,1,16,1,0.0
965,965,-0.059600000000003206,0.2439960000000027,1,109,1,0,0,-1,0.0
1021,1021,0.0595999999999961,0.3327640000000045,1,109,1,1,69,1,0.0
24,24,-0.8942000000000014,0.5181610000000001,1,110,1,0,0,-1,0.0
26,26,-0.7152999999999956,0.1501960000000002,1,110,1,0,0,-1,0.0
28,28,-1.370899999999999,0.788376,1,110,1,0,0,-1,0.0
31,31,-2.2053999999999974,1.1307630000000004,1,110,1,0,0,-1,0.0
34,34,-1.7284999999999968,4.328142000000001,1,110,1,0,0,-1,0.0
211,211,0.0,0.2430310000000002,1,110,1,0,0,-1,0.0
257,257,-0.059600000000003206,0.2715160000000001,1,110,1,0,0,-1,0.0
293,293,-0.059600000000003206,0.3056009999999993,1,110,1,0,0,-1,0.0
400,400,0.0,0.3713529999999991,1,110,1,0,0,-1,0.0
412,412,0.0,0.2901659999999992,1,110,1,0,0,-1,0.0
466,466,0.059600000000003206,0.3161670000000001,1,110,1,0,0,-1,0.0
528,528,0.059600000000003206,0.3616729999999997,1,110,1,0,0,-1,0.0
667,667,0.059600000000003206,0.278139000000003,1,110,1,0,0,-1,0.0
690,690,0.17880000000000962,0.7685290000000009,1,110,1,0,0,-1,0.0
726,726,0.0,0.3174819999999982,1,110,1,0,0,-1,0.0
733,733,0.7749000000000024,0.2790870000000041,1,110,1,0,0,-1,0.0
739,739,0.0,0.5131470000000036,1,110,1,0,0,-1,0.0
850,850,0.0,0.2813889999999972,1,110,1,0,0,-1,0.0
902,902,0.0,0.3046779999999955,1,110,1,0,0,-1,0.0
914,914,-0.05980000000000274,0.2906890000000004,1,110,1,0,0,-1,0.0
958,958,-0.059600000000003206,0.2695739999999986,1,110,1,0,0,-1,0.0
1021,1021,0.1787999999999954,0.1488749999999967,1,110,1,0,0,-1,0.0
1025,1025,0.0,0.1851289999999963,1,110,1,1,4,3,0.0
24,24,-0.6555999999999997,0.257867,1,111,1,0,0,-1,0.0
27,27,-0.9536000000000016,0.940001,1,111,1,0,0,-1,0.0
31,31,-2.086100000000002,5.68327,1,111,1,0,0,-1,0.0
93,93,-0.059599999999988995,0.4206289999999999,1,111,1,0,0,-1,0.0
161,161,-0.059599999999988995,0.202205000000001,1,111,1,0,0,-1,0.0
195,195,-0.059600000000003206,0.2618290000000005,1,111,1,0,0,-1,0.0
220,220,0.0,0.1810369999999999,1,111,1,0,0,-1,0.0
241,241,0.0,0.371378,1,111,1,0,0,-1,0.0
321,321,0.0,0.256164,1,111,1,0,0,-1,0.0
365,365,0.059600000000003206,0.414321000000001,1,111,1,0,0,-1,0.0
499,499,-0.059699999999992315,0.3236650000000018,1,111,1,0,0,-1,0.0
527,527,-0.059600000000003206,0.3178769999999993,1,111,1,0,0,-1,0.0
557,557,-0.059700000000006526,0.3125579999999992,1,111,1,1,6,1,0.0
614,614,-0.059600000000003206,0.4700759999999988,1,111,1,1,18,1,0.6128
755,755,0.0,0.3453440000000043,1,111,1,0,0,-1,0.0
760,760,-0.059599999999988995,0.4321230000000042,1,111,1,0,0,-1,0.0
805,805,0.0,0.3298489999999958,1,111,1,0,0,-1,0.0
998,998,-0.059600000000003206,0.3403869999999998,1,111,1,0,0,-1,0.0
25,25,-0.6555999999999997,7.485077,1,112,1,0,0,-1,0.0
70,70,-0.059600000000003206,0.4191149999999997,1,112,1,0,0,-1,0.0
139,139,0.0,0.2058110000000006,1,112,1,0,0,-1,0.0
244,244,0.059600000000003206,0.2390950000000007,1,112,1,0,0,-1,0.0
286,286,0.059599999999988995,0.2934300000000007,1,112,1,0,0,-1,0.0
334,334,0.0,0.1878499999999991,1,112,1,0,0,-1,0.0
337,337,-0.059600000000003206,0.1978810000000006,1,112,1,0,0,-1,0.0
380,380,0.059600000000003206,0.2441590000000015,1,112,1,0,0,-1,0.0
407,407,0.0,0.3838299999999996,1,112,1,0,0,-1,0.0
759,759,0.0,0.8301469999999966,1,112,1,0,0,-1,0.0
798,798,0.0,0.3328550000000021,1,112,1,1,18,1,0.3166999999999973
859,859,0.0,0.378109000000002,1,112,1,1,8,2,0.0
970,970,0.0,0.3650779999999969,1,112,1,0,0,-1,0.0
994,994,0.0,0.316637,1,112,1,0,0,-1,0.0
28,28,-0.9538000000000011,0.4032219999999999,1,113,1,0,0,-1,0.0
31,31,-1.430500000000002,5.906644999999999,1,113,1,0,0,-1,0.0
125,125,0.0,0.2625910000000004,1,113,1,0,0,-1,0.0
207,207,0.0,0.2762130000000002,1,113,1,0,0,-1,0.0
228,228,-0.11920000000000641,0.3199939999999994,1,113,1,1,47,3,0.5233999999999988
326,326,-0.059600000000003206,0.1858970000000006,1,113,1,0,0,-1,0.0
332,332,-0.1191999999999922,0.3409560000000002,1,113,1,0,0,-1,0.0
369,369,0.0,0.2536380000000005,1,113,1,0,0,-1,0.0
453,453,-0.059600000000003206,0.2467760000000005,1,113,1,0,0,-1,0.0
456,456,0.0,0.3903379999999998,1,113,1,0,0,-1,0.0
616,616,-0.059600000000003206,0.2754639999999995,1,113,1,0,0,-1,0.0
619,619,0.0,0.342493000000001,1,113,1,0,0,-1,0.0
677,677,0.0,0.4517409999999984,1,113,1,0,0,-1,0.0
711,711,-0.059600000000003206,0.4613309999999941,1,113,1,0,0,-1,0.0
719,719,0.059600000000003206,0.466977,1,113,1,0,0,-1,0.0
819,819,-0.0595999999999961,0.7950459999999993,1,113,1,1,5,1,0.0
878,878,0.0,0.2875770000000059,1,113,1,0,0,-1,0.0
1005,1005,-0.0595999999999961,0.3048159999999953,1,113,1,0,0,-1,0.0
1010,1010,0.0,0.3178829999999948,1,113,1,0,0,-1,0.0
26,26,-0.7749000000000024,0.2952859999999999,1,114,1,0,0,-1,0.0
28,28,-1.1921999999999997,0.3068140000000001,1,114,1,0,0,-1,0.0
30,30,-1.3112999999999992,6.082461,1,114,1,0,0,-1,0.0
100,100,-0.1191999999999922,0.3197310000000009,1,114,1,0,0,-1,0.0
126,126,0.0,0.4955850000000001,1,114,1,0,0,-1,0.0
266,266,0.059600000000003206,0.3603009999999997,1,114,1,0,0,-1,0.0
362,362,0.0,0.2176720000000003,1,114,1,0,0,-1,0.0
389,389,-0.059600000000003206,0.2818220000000018,1,114,1,0,0,-1,0.0
458,458,0.059600000000003206,0.1981129999999993,1,114,1,0,0,-1,0.0
462,462,-0.059600000000003206,0.1958550000000016,1,114,1,0,0,-1,0.0
591,591,-0.1191999999999922,0.2462749999999971,1,114,1,0,0,-1,0.0
654,654,0.059600000000003206,0.3454990000000002,1,114,1,0,0,-1,0.0
732,732,0.059600000000003206,0.3391050000000035,1,114,1,1,2,4,0.07450000000000045
741,741,0.0,0.4448969999999974,1,114,1,0,0,-1,0.0
744,744,0.0,0.4429480000000012,1,114,1,1,6,0,0.0
926,926,0.059600000000003206,0.221548999999996,1,114,1,0,0,-1,0.0
26,26,-0.8940999999999981,1.138605,1,115,1,0,0,-1,0.0
31,31,-1.5497000000000014,5.674434000000001,1,115,1,0,0,-1,0.0
111,111,0.0,0.5127460000000017,1,115,1,0,0,-1,0.0
294,294,0.059599999999988995,0.3178020000000003,1,115,1,1,10,1,0.0
321,321,0.0,0.3654259999999993,1,115,1,1,3,1,0.0
374,374,-0.059600000000003206,0.2232980000000015,1,115,1,0,0,-1,0.0
412,412,0.0,0.2352089999999975,1,115,1,0,0,-1,0.0
579,579,0.0,0.3102839999999993,1,115,1,0,0,-1,0.0
731,731,-0.059599999999988995,0.2912990000000022,1,115,1,0,0,-1,0.0
774,774,-0.059600000000003206,0.412397999999996,1,115,1,0,0,-1,0.0
790,790,-0.0595999999999961,0.2702369999999945,1,115,1,0,0,-1,0.0
858,858,0.1787999999999954,0.195617999999996,1,115,1,0,0,-1,0.0
1004,1004,0.0,0.3841479999999961,1,115,1,0,0,-1,0.0
24,24,-0.5960000000000001,0.4038159999999999,1,116,1,0,0,-1,0.0
27,27,-0.774799999999999,0.935237,1,116,1,0,0,-1,0.0
30,30,-1.4901000000000018,0.3838169999999996,1,116,1,0,0,-1,0.0
32,32,-1.6689000000000007,5.574956,1,116,1,0,0,-1,0.0
118,118,0.0,0.239199000000001,1,116,1,0,0,-1,0.0
131,131,0.0,0.307860999999999,1,116,1,0,0,-1,0.0
304,304,-0.059600000000003206,0.2936750000000003,1,116,1,0,0,-1,0.0
389,389,0.0,0.257168,1,116,1,1,5,2,0.0968
398,398,-0.059600000000003206,0.2642680000000013,1,116,1,0,0,-1,0.0
613,613,0.0,0.2984550000000006,1,116,1,0,0,-1,0.0
647,647,0.3575999999999908,0.8598169999999996,1,116,1,0,0,-1,0.0
698,698,-0.059600000000003206,0.2222089999999994,1,116,1,0,0,-1,0.0
715,715,0.0,0.6296949999999981,1,116,1,1,11,3,0.0
737,737,0.29810000000000514,0.4013810000000006,1,116,1,0,0,-1,0.0
818,818,0.0,0.3062499999999986,1,116,1,0,0,-1,0.0
24,24,-0.7152999999999992,0.3878309999999998,1,117,1,0,0,-1,0.0
28,28,-1.3710000000000022,0.5963970000000001,1,117,1,0,0,-1,0.0
31,31,-1.7284999999999968,5.788867,1,117,1,0,0,-1,0.0
288,288,-0.059600000000003206,0.4271080000000005,1,117,1,1,25,0,1.0765999999999991
337,337,0.0,0.3264259999999996,1,117,1,0,0,-1,0.0
572,572,-0.059600000000003206,0.222961000000005,1,117,1,0,0,-1,0.0
622,622,0.059600000000003206,0.3045479999999969,1,117,1,1,5,1,0.0
633,633,0.0,0.5709849999999932,1,117,1,0,0,-1,0.0
794,794,0.059600000000003206,0.3217230000000057,1,117,1,0,0,-1,0.0
25,25,-0.6556999999999995,0.2980299999999998,1,118,1,0,0,-1,0.0
28,28,-1.013300000000001,0.6400699999999997,1,118,1,0,0,-1,0.0
30,30,-1.1325000000000003,6.179906999999999,1,118,1,0,0,-1,0.0
94,94,-0.059600000000003206,0.2971070000000004,1,118,1,0,0,-1,0.0
99,99,0.0,0.4031660000000006,1,118,1,0,0,-1,0.0
161,161,0.0,0.2751160000000006,1,118,1,0,0,-1,0.0
163,163,0.0,0.2950379999999999,1,118,1,0,0,-1,0.0
188,188,-0.059600000000003206,0.3650089999999988,1,118,1,1,15,1,0.5549999999999997
214,214,0.0,0.3311230000000016,1,118,1,0,0,-1,0.0
220,220,0.0,0.3688900000000004,1,118,1,0,0,-1,0.0
304,304,-0.11920000000000641,0.2908760000000008,1,118,1,0,0,-1,0.0
307,307,0.0,0.3284649999999995,1,118,1,0,0,-1,0.0
348,348,0.0,0.3372460000000004,1,118,1,0,0,-1,0.0
526,526,-0.059700000000006526,0.4930560000000028,1,118,1,1,13,1,0.2775400000000001
576,576,-0.11920000000000641,0.2519789999999986,1,118,1,0,0,-1,0.0
644,644,0.0,0.5090179999999975,1,118,1,0,0,-1,0.0
827,827,0.0,0.2237069999999974,1,118,1,1,26,1,0.5607000000000042
855,855,1.1920999999999964,0.2483389999999943,1,118,1,1,11,0,0.0
860,860,0.23850000000000193,0.2705179999999956,1,118,1,0,0,-1,0.0
1024,1024,0.059600000000003206,0.2897770000000008,1,118,1,0,0,-1,0.0
24,24,-0.9537000000000013,0.3136020000000004,1,119,1,0,0,-1,0.0
27,27,-0.8940999999999981,0.6888730000000001,1,119,1,0,0,-1,0.0
30,30,-1.4900999999999982,6.261738000000001,1,119,1,0,0,-1,0.0
170,170,0.0,0.2987259999999985,1,119,1,0,0,-1,0.0
216,216,0.0,0.2031390000000001,1,119,1,0,0,-1,0.0
251,251,-0.059600000000003206,0.2545590000000004,1,119,1,0,0,-1,0.0
298,298,-0.059600000000003206,0.2425169999999994,1,119,1,0,0,-1,0.0
482,482,-0.059600000000003206,0.4042409999999989,1,119,1,1,31,2,0.5606499999999999
674,674,0.5960999999999927,0.4541029999999963,1,119,1,1,26,1,0.0
714,714,0.0,0.4206679999999991,1,119,1,0,0,-1,0.0
744,744,-0.059599999999988995,0.2349129999999988,1,119,1,1,4,1,0.0
776,776,0.059600000000003206,0.2604389999999981,1,119,1,0,0,-1,0.0
780,780,-0.059600000000003206,0.2671279999999996,1,119,1,0,0,-1,0.0
881,881,0.0,0.6709440000000058,1,119,1,1,11,2,0.0
917,917,0.0,0.3460239999999999,1,119,1,1,24,3,0.0
24,24,-0.6557000000000031,0.3361930000000002,1,120,1,0,0,-1,0.0
27,27,-0.9537000000000013,0.8682889999999999,1,120,1,0,0,-1,0.0
31,31,-1.5497000000000014,5.879320999999999,1,120,1,0,0,-1,0.0
139,139,0.0,0.3500050000000012,1,120,1,0,0,-1,0.0
212,212,0.0,0.3258169999999989,1,120,1,0,0,-1,0.0
267,267,-0.059600000000003206,0.4597420000000003,1,120,1,0,0,-1,0.0
330,330,-0.059600000000003206,0.1762069999999997,1,120,1,0,0,-1,0.0
471,471,-0.11920000000000641,0.5128100000000018,1,120,1,1,2,2,0.03912000000000049
515,515,-0.059600000000003206,0.2869150000000005,1,120,1,0,0,-1,0.0
517,517,-0.059600000000003206,0.2703909999999965,1,120,1,0,0,-1,0.0
623,623,-0.059600000000003206,0.4317829999999993,1,120,1,1,38,0,0.48059999999999903
760,760,0.655699999999996,0.3296549999999953,1,120,1,1,16,0,0.0
936,936,0.3575999999999979,0.3046690000000041,1,120,1,1,16,3,0.43769999999999953
978,978,0.0,0.271214999999998,1,120,1,0,0,-1,0.0
1015,1015,0.0595999999999961,0.3081889999999987,1,120,1,1,41,4,0.7859999999999943
24,24,-0.8940000000000019,0.417227,1,121,1,0,0,-1,0.0
28,28,-1.1325000000000003,0.5275669999999999,1,121,1,0,0,-1,0.0
32,32,-1.5497000000000014,5.447331,1,121,1,0,0,-1,0.0
200,200,0.0,0.3966319999999985,1,121,1,0,0,-1,0.0
225,225,-0.059600000000003206,0.2401549999999996,1,121,1,0,0,-1,0.0
400,400,0.0,0.3447609999999983,1,121,1,1,29,1,0.9331999999999994
632,632,0.0,0.2878150000000019,1,121,1,0,0,-1,0.0
